address,size,name
0x4e6e20,369,fcn.004e6e20
0x4e6fa0,424,entry0
0x4e7150,42,fcn.004e7150
0x4e7180,38,fcn.004e7180
0x4e71c0,130,fcn.004e71c0
0x4e7250,254,fcn.004e7250
0x4e7350,40,fcn.004e7350
0x4e7380,420,fcn.004e7380
0x4e7530,50,fcn.004e7530
0x4e7570,151,fcn.004e7570
0x4e7610,98,fcn.004e7610
0x4e7680,334,fcn.004e7680
0x4e77d0,128,fcn.004e77d0
0x4e7900,65,fcn.004e7900
0x4e7950,50,fcn.004e7950
0x4e7990,45,fcn.004e7990
0x4e79d0,164,fcn.004e79d0
0x4e7a80,67,fcn.004e7a80
0x4e7ad0,128,fcn.004e7ad0
0x4e7b50,47,fcn.004e7b50
0x4e7b80,50,fcn.004e7b80
0x4e7bc0,299,fcn.004e7bc0
0x4e7cf0,64,fcn.004e7cf0
0x4e7d30,153,fcn.004e7d30
0x4e7dd0,257,fcn.004e7dd0
0x4e7f00,249,fcn.004e7f00
0x4e8020,33,fcn.004e8020
0x4e8050,140,fcn.004e8050
0x4e80e0,47,fcn.004e80e0
0x4e8110,117,fcn.004e8110
0x4e81b0,30,method.exception.virtual_0
0x4e81d0,90,fcn.004e81d0
0x4e8230,109,fcn.004e8230
0x4e82c0,26,fcn.004e82c0
0x4e82e0,13,method.exception.virtual_4
0x4e82f0,47,fcn.004e82f0
0x4e8320,30,method.type_info.virtual_0
0x4e8490,63,fcn.004e8490
0x4e84e0,821,fcn.004e84e0
0x4e8820,104,fcn.004e8820
0x4e8890,20,fcn.004e8890
0x4e88b0,68,fcn.004e88b0
0x4e8900,85,fcn.004e8900
0x4e8960,383,fcn.004e8960
0x4e8ae0,383,fcn.004e8ae0
0x4e8ca0,59,fcn.004e8ca0
0x4e8ce0,24,fcn.004e8ce0
0x4e8d30,150,fcn.004e8d30
0x4e8dd0,139,fcn.004e8dd0
0x4e8e60,55,fcn.004e8e60
0x4e8ea0,171,fcn.004e8ea0
0x4e8f50,91,fcn.004e8f50
0x4e8fb0,99,fcn.004e8fb0
0x4e9020,432,fcn.004e9020
0x4e91d0,40,fcn.004e91d0
0x4e9200,142,fcn.004e9200
0x4e9290,194,fcn.004e9290
0x4e9360,831,fcn.004e9360
0x4e96a0,127,fcn.004e96a0
0x4e9720,360,fcn.004e9720
0x4e9890,237,fcn.004e9890
0x4e9980,52,fcn.004e9980
0x4e99c0,304,fcn.004e99c0
0x4e9af0,2172,fcn.004e9af0
0x4ea480,66,fcn.004ea480
0x4ea4d0,57,fcn.004ea4d0
0x4ea510,61,fcn.004ea510
0x4ea550,17,fcn.004ea550
0x4ea570,18,fcn.004ea570
0x4ea590,18,fcn.004ea590
0x4ea5b0,19,fcn.004ea5b0
0x4ea5d0,80,fcn.004ea5d0
0x4ea620,41,fcn.004ea620
0x4ea7a0,115,fcn.004ea7a0
0x4ea820,242,fcn.004ea820
0x4ea920,102,fcn.004ea920
0x4ea990,182,fcn.004ea990
0x4eaa50,182,fcn.004eaa50
0x4eab80,41,fcn.004eab80
0x4eabb0,43,fcn.004eabb0
0x4eabe0,114,fcn.004eabe0
0x4eac60,118,fcn.004eac60
0x4eace0,22,fcn.004eace0
0x4ead00,54,fcn.004ead00
0x4ead40,40,fcn.004ead40
0x4ead70,54,fcn.004ead70
0x4eadb0,40,fcn.004eadb0
0x4eae00,184,fcn.004eae00
0x4eaec0,61,fcn.004eaec0
0x4eaf00,150,fcn.004eaf00
0x4eafa0,149,fcn.004eafa0
0x4eb040,92,fcn.004eb040
0x4eb0d0,19,fcn.004eb0d0
0x4eb0f0,122,fcn.004eb0f0
0x4eb170,176,fcn.004eb170
0x4eb240,104,fcn.004eb240
0x4eb2b0,144,fcn.004eb2b0
0x4eb340,51,fcn.004eb340
0x4eb3c0,53,fcn.004eb3c0
0x4eb400,110,fcn.004eb400
0x4eb470,11,fcn.004eb470
0x4eb480,187,fcn.004eb480
0x4eb540,347,fcn.004eb540
0x4eb710,217,fcn.004eb710
0x4eb7f0,21,fcn.004eb7f0
0x4eb810,80,fcn.004eb810
0x4eb860,115,fcn.004eb860
0x4eb8e0,188,fcn.004eb8e0
0x4eb9a0,238,fcn.004eb9a0
0x4eba90,609,fcn.004eba90
0x4ebdd0,816,fcn.004ebdd0
0x4ec100,173,fcn.004ec100
0x4ec1b0,40,fcn.004ec1b0
0x4ec1e0,37,fcn.004ec1e0
0x4ec210,55,fcn.004ec210
0x4ec250,57,fcn.004ec250
0x4ec290,21,fcn.004ec290
0x4ec320,92,fcn.004ec320
0x4ec380,259,fcn.004ec380
0x4ec490,16,fcn.004ec490
0x4ec4a0,17,fcn.004ec4a0
0x4ec4c0,40,fcn.004ec4c0
0x4ec4f0,89,fcn.004ec4f0
0x4ec6ae,523,fcn.004ec6ae
0x4ec6f1,52,fcn.004ec6f1
0x4ec919,10,fcn.004ec919
0x4ec930,83,fcn.004ec930
0x4ec947,9,fcn.004ec947
0x4ec990,21,fcn.004ec990
0x4ec9a5,23,fcn.004ec9a5
0x4ec9bc,25,fcn.004ec9bc
0x4ec9d5,67,fcn.004ec9d5
0x4eca18,22,fcn.004eca18
0x4ecb20,545,fcn.004ecb20
0x4ecd50,129,fcn.004ecd50
0x4ecde0,205,fcn.004ecde0
0x4eceb0,699,fcn.004eceb0
0x4ed170,215,fcn.004ed170
0x4ed250,181,fcn.004ed250
0x4ed310,22,fcn.004ed310
0x4ed330,137,fcn.004ed330
0x4ed3c0,183,fcn.004ed3c0
0x4ed4b8,78,fcn.004ed4b8
0x4ed520,45,fcn.004ed520
0x4ed550,513,fcn.004ed550
0x4ed760,117,fcn.004ed760
0x4ed7e0,37,fcn.004ed7e0
0x4ed810,76,fcn.004ed810
0x4ed860,119,fcn.004ed860
0x4ed8d7,6,fcn.004ed8d7
0x4ed910,110,fcn.004ed910
0x4ed97e,6,fcn.004ed97e
0x4edc70,341,fcn.004edc70
0x4eddd0,283,fcn.004eddd0
0x4edef0,498,fcn.004edef0
0x4ee100,68,fcn.004ee100
0x4ee150,263,fcn.004ee150
0x4ee260,106,fcn.004ee260
0x4ee4e0,53,fcn.004ee4e0
0x4ee520,549,fcn.004ee520
0x4ee750,47,fcn.004ee750
0x4ee780,239,fcn.004ee780
0x4ee870,114,fcn.004ee870
0x4ee8f0,549,fcn.004ee8f0
0x4eeb20,114,fcn.004eeb20
0x4eeba0,521,fcn.004eeba0
0x4eedb0,115,fcn.004eedb0
0x4eee30,9,fcn.004eee30
0x4eee40,9,fcn.004eee40
0x4eee50,525,fcn.004eee50
0x4ef060,60,fcn.004ef060
0x4ef0a0,50,fcn.004ef0a0
0x4ef100,728,fcn.004ef100
0x4ef3e0,40,fcn.004ef3e0
0x4ef410,617,fcn.004ef410
0x4ef680,412,fcn.004ef680
0x4ef820,226,fcn.004ef820
0x4ef910,3193,fcn.004ef910
0x4f0650,57,fcn.004f0650
0x4f0690,33,fcn.004f0690
0x4f06c0,24,fcn.004f06c0
0x4f06e0,72,fcn.004f06e0
0x4f0730,555,fcn.004f0730
0x4f0960,77,fcn.004f0960
0x4f09b0,56,fcn.004f09b0
0x4f0a10,50,fcn.004f0a10
0x4f0a50,474,fcn.004f0a50
0x4f0c50,11,fcn.004f0c50
0x4f0c60,167,fcn.004f0c60
0x4f0e10,18,fcn.004f0e10
0x4f0e80,58,fcn.004f0e80
0x4f0ec0,238,fcn.004f0ec0
0x4f0fb0,158,fcn.004f0fb0
0x4f1050,527,fcn.004f1050
0x4f1460,342,fcn.004f1460
0x4f15c0,524,fcn.004f15c0
0x4f1830,55,fcn.004f1830
0x4f18b0,61,fcn.004f18b0
0x4f18f0,470,fcn.004f18f0
0x4f1b00,114,fcn.004f1b00
0x4f1b80,128,fcn.004f1b80
0x4f1c00,360,fcn.004f1c00
0x4f1d70,161,fcn.004f1d70
0x4f1e20,147,fcn.004f1e20
0x4f1ec0,73,fcn.004f1ec0
0x4f1fc0,101,fcn.004f1fc0
0x4f2030,34,fcn.004f2030
0x4f20d0,100,fcn.004f20d0
0x4f2140,158,fcn.004f2140
0x4f22a0,354,fcn.004f22a0
0x4f2410,91,fcn.004f2410
0x4f2470,205,fcn.004f2470
0x4f2540,89,fcn.004f2540
0x4f25a0,83,fcn.004f25a0
0x4f2600,563,fcn.004f2600
0x4f2840,370,fcn.004f2840
0x4f29c0,196,fcn.004f29c0
0x4f2ca0,32,fcn.004f2ca0
0x4f2da0,59,fcn.004f2da0
0x4f2de0,122,fcn.004f2de0
0x4f2e60,421,fcn.004f2e60
0x4f3010,144,fcn.004f3010
0x4f30a0,202,fcn.004f30a0
0x4f3170,158,fcn.004f3170
0x4f3210,173,fcn.004f3210
0x4f32c0,93,fcn.004f32c0
0x4f3320,43,fcn.004f3320
0x4f3350,108,fcn.004f3350
0x4f33c0,114,fcn.004f33c0
0x4f3440,104,fcn.004f3440
0x4f34b0,117,fcn.004f34b0
0x4f3530,102,fcn.004f3530
0x4f35a0,105,fcn.004f35a0
0x4f3610,157,fcn.004f3610
0x4f36b0,29,fcn.004f36b0
0x4f36d0,15,fcn.004f36d0
0x4f36e0,29,fcn.004f36e0
0x4f3700,177,fcn.004f3700
0x4f37c0,463,fcn.004f37c0
0x4f3990,24,fcn.004f3990
0x4f39b0,24,fcn.004f39b0
0x4f39d0,128,fcn.004f39d0
0x4f3a50,56,fcn.004f3a50
0x4f3ad0,56,fcn.004f3ad0
0x4f3b10,145,fcn.004f3b10
0x4f3bb0,139,fcn.004f3bb0
0x4f3c40,190,fcn.004f3c40
0x4f3d10,1632,fcn.004f3d10
0x4f44f0,388,fcn.004f44f0
0x4f4680,312,fcn.004f4680
0x4f47c0,158,fcn.004f47c0
0x4f4880,849,fcn.004f4880
0x4f4c20,3,fcn.004f4c20
0x4f4c30,279,fcn.004f4c30
0x4f51e6,19,fcn.004f51e6
0x4f51f9,19,fcn.004f51f9
0x4f5421,21,fcn.004f5421
0x4f5436,518,fcn.004f5436
0x4f563c,178,fcn.004f563c
0x4f56ee,518,fcn.004f56ee
0x4f58f4,181,fcn.004f58f4
0x4f59c0,256,fcn.004f59c0
0x4f5ae0,43,fcn.004f5ae0
0x4f5fd0,155,fcn.004f5fd0
0x4f6070,32,fcn.004f6070
0x4f6090,32,fcn.004f6090
0x4f60b0,27,fcn.004f60b0
0x4f60d0,31,fcn.004f60d0
0x4f61a0,881,fcn.004f61a0
0x4f6520,563,fcn.004f6520
0x4f6760,246,fcn.004f6760
0x4f6a60,51,fcn.004f6a60
0x4f6b90,331,fcn.004f6b90
0x4f6ce0,51,fcn.004f6ce0
0x4f6d20,102,fcn.004f6d20
0x4f7060,58,fcn.004f7060
0x4f70a0,401,fcn.004f70a0
0x4f7240,93,fcn.004f7240
0x4f72a0,138,fcn.004f72a0
0x4f7610,94,fcn.004f7610
0x4f7750,62,fcn.004f7750
0x4f7830,27,fcn.004f7830
0x4f7850,227,fcn.004f7850
0x4f7940,33,fcn.004f7940
0x4f7970,130,fcn.004f7970
0x4f7a00,57,fcn.004f7a00
0x4f7b70,62,fcn.004f7b70
0x4f7bb0,33,fcn.004f7bb0
0x4f7be0,113,fcn.004f7be0
0x4f7c60,490,fcn.004f7c60
0x4f7e50,50,fcn.004f7e50
0x4f7e90,113,fcn.004f7e90
0x4f7f10,254,fcn.004f7f10
0x4f8040,131,fcn.004f8040
0x4f80d0,30,fcn.004f80d0
0x4f80f0,143,fcn.004f80f0
0x4f8430,53,fcn.004f8430
0x4f8470,709,fcn.004f8470
0x4f8740,47,fcn.004f8740
0x4f8770,515,fcn.004f8770
0x4f8980,116,fcn.004f8980
0x4f8a00,111,fcn.004f8a00
0x4f8a70,208,fcn.004f8a70
0x4f8b40,35,fcn.004f8b40
0x4f8b70,104,fcn.004f8b70
0x4f8be0,46,fcn.004f8be0
0x4f8c10,45,fcn.004f8c10
0x4f8c40,241,fcn.004f8c40
0x4f8d40,898,fcn.004f8d40
0x4f90d0,696,fcn.004f90d0
0x4f9390,138,fcn.004f9390
0x4f9420,597,fcn.004f9420
0x4f9bf0,321,fcn.004f9bf0
0x4f9d40,1254,fcn.004f9d40
0x4fa2e0,45,fcn.004fa2e0
0x4fa310,147,fcn.004fa310
0x4fa3b0,101,fcn.004fa3b0
0x4fa420,683,fcn.004fa420
0x4fa770,428,fcn.004fa770
0x4fa930,61,fcn.004fa930
0x4fa970,97,fcn.004fa970
0x4faaa0,129,fcn.004faaa0
0x4fab50,257,fcn.004fab50
0x4fac60,194,fcn.004fac60
0x4fad30,80,fcn.004fad30
0x4fad80,304,fcn.004fad80
0x4faeb0,319,fcn.004faeb0
0x4faff0,6,sub.TPLAYX.dll_Ordinal_2_1
0x4faff6,6,sub.TPLAYX.dll_Ordinal_4
0x4faffc,6,sub.TPLAYX.dll_Ordinal_1
0x4fb002,6,sub.DSOUND.dll_DirectSoundCreate
0x4fb13a,6,sub.KERNEL32.dll_RtlUnwind
0x4fb440,31,fcn.004fb440
0x4fb480,790,fcn.004fb480
0x4fb7b4,9,fcn.004fb7b4
0x4fb7bd,60972,fcn.004fb7bd
